"word","sentiment"
"de olhos vendados","negative"
"cegamente","anger"
"cegamente","anticipation"
"cegamente","joy"
"cegamente","negative"
"cegamente","positive"
"cegueira","positive"
"felicidade","positive"
"feliz","positive"
"blister","anger"
"blister","fear"
"blister","negative"
"blister","sadness"
"blister","surprise"
"blitz","anger"
"blitz","fear"
"blitz","negative"
"inchado","anger"
"inchado","fear"
"inchado","negative"
"blob","disgust"
"blob","negative"
"bomber","fear"
"bomber","sadness"
"bloqueio","joy"
"bloqueio","positive"
"sem sangue","fear"
"sem sangue","negative"
"sem sangue","sadness"
"derramamento de sangue","negative"
"sanguinário","positive"
"sangrenta","anticipation"
"sangrenta","joy"
"sangrenta","positive"
"sangrenta","surprise"
"flor","negative"
"Flor","negative"
"borrão","positive"
"ventilador","positive"
"soprar","negative"
"soprar","positive"
"azul","anticipation"
"azul","trust"
"blues","positive"
"blefe","negative"
"erro","negative"
"borrão","negative"
"borrão","sadness"
"boring","negative"
"borrado","negative"
"corar","negative"
"borda","anger"
"borda","negative"
"borda","sadness"
"boast","negative"
"boast","sadness"
"ostentando","fear"
"escolta","negative"
"pântano","anticipation"
"pântano","joy"
"pântano","positive"
"falso","anticipation"
"falso","joy"
"falso","positive"
"falso","trust"
"ferver","joy"
"ferver","positive"
"ferver","trust"
"boilerplate","anger"
"boilerplate","negative"
"barulhento","disgust"
"barulhento","negative"
"negrito","disgust"
"ousadia","anger"
"reforçar","disgust"
"reforçar","negative"
"bombear","negative"
"bombardear","negative"
"bombardeamento","positive"
"bombardeado","disgust"
"bombardeiro","negative"
"bonança","negative"
"escravidão","positive"
"títulos","anger"
"títulos","disgust"
"títulos","fear"
"títulos","negative"
"bonne","anger"
"bonne","negative"
"bônus","negative"
"vaia","surprise"
"booby","negative"
"livraria","positive"
"livraria","negative"
"breakup","negative"
"breakup","sadness"
"bookworm","negative"
"bumerangue","disgust"
"bumerangue","negative"
"boon","anticipation"
"boon","joy"
"boon","positive"
"boon","trust"
"bebida alcoólica","anticipation"
"bebida alcoólica","joy"
"bebida alcoólica","positive"
"bebida alcoólica","trust"
"furo","anticipation"
"furo","joy"
"furo","positive"
"furo","trust"
"tédio","joy"
"tédio","positive"
"tédio","trust"
"chato","fear"
"chato","negative"
"mutuário","joy"
"mutuário","positive"
"mutuário","surprise"
"mutuário","trust"
"incomodar","positive"
"brilliant","anticipation"
"brilliant","joy"
"brilliant","positive"
"brilliant","trust"
"incomodando","anger"
"incomodando","fear"
"incomodando","negative"
"inferior","negative"
"sem fundo","anticipation"
"sem fundo","negative"
"limite","positive"
"generoso","anger"
"generoso","negative"
"recompensa","fear"
"recompensa","negative"
"recompensa","sadness"
"ramalhete","anger"
"ramalhete","fear"
"ramalhete","negative"
"ramalhete","sadness"
"ataque","disgust"
"ataque","negative"
"brother","positive"
"brother","trust"
"bovino","positive"
"bovino","trust"
"entranhas","anticipation"
"entranhas","joy"
"entranhas","positive"
"entranhas","trust"
"boxe","anticipation"
"boxe","negative"
"Garoto","anger"
"Garoto","negative"
"boicote","anger"
"boicote","fear"
"boicote","negative"
"brag","anger"
"brag","fear"
"brag","negative"
"cérebros","anger"
"cérebros","fear"
"cérebros","negative"
"cérebros","sadness"
"Farelo","fear"
"Farelo","negative"
"Farelo","positive"
"Farelo","surprise"
"conhaque","anticipation"
"conhaque","joy"
"conhaque","positive"
"conhaque","trust"
"bravata","trust"
"bravura","anger"
"bravura","negative"
"briga","disgust"
"briga","fear"
"briga","negative"
"descarado","anger"
"descarado","fear"
"descarado","negative"
"descarado","sadness"
"violação","anticipation"
"pausa","positive"
"demolir","positive"
"café da manhã","negative"
"arriscado","positive"
"rompimento","positive"
"suborno","anger"
"suborno","fear"
"suborno","negative"
"suborno","disgust"
"suborno","negative"
"suborno","sadness"
"bummer","anger"
"bummer","disgust"
"bummer","negative"
"nupcial","fear"
"noiva","positive"
"noivo","fear"
"noivo","negative"
"noivo","sadness"
"dama de honra","negative"
"dama de honra","trust"
"brigada","disgust"
"brigada","negative"
"clarear","disgust"
"clarear","fear"
"clarear","negative"
"brilho","negative"
"brilhante","anger"
"brilhante","fear"
"brilhante","negative"
"brilhante","sadness"
"enxofre","fear"
"enxofre","negative"
"enxofre","sadness"
"cerda","anger"
"cerda","disgust"
"cerda","fear"
"cerda","negative"
"cerda","sadness"
"broadside","surprise"
"brocado","disgust"
"brocado","negative"
"assar","trust"
"quebrou","sadness"
"quebrado","joy"
"quebrado","positive"
"bordel","anger"
"bordel","fear"
"bordel","negative"
"irmão","anger"
"irmão","disgust"
"irmão","fear"
"irmão","negative"
"fraternidade","positive"
"fraternidade","trust"
"fraternal","negative"
"ematoma","positive"
"peso","positive"
"brutal","anticipation"
"brutal","fear"
"brutal","positive"
"brutalidade","negative"
"bruta","anticipation"
"fanfarrão","trust"
"companheiro","positive"
"despesas","fear"
"despesas","negative"
"bufê","positive"
"bufê","trust"
"erro","surprise"
"cacophony","anger"
"cacophony","disgust"
"cacophony","negative"
"bugaboo","anger"
"bugaboo","disgust"
"bugaboo","negative"
"cornetim","disgust"
"cornetim","fear"
"cornetim","negative"
"cornetim","sadness"
"cornetim","surprise"
"construir","positive"
"construção","negative"
"construção","sadness"
"bulboso","sadness"
"buldogue","negative"
"a prova de balas","anticipation"
"valentão","positive"
"valentão","trust"
"vagabundo","joy"
"vagabundo","positive"
"vagabundo","trust"
"vadio","anger"
"vadio","disgust"
"vadio","negative"
"bunker","anticipation"
"bunker","negative"
"bunker","trust"
"bóia","positive"
"pesado","surprise"
"burocracia","surprise"
"burocrata","anger"
"burocrata","fear"
"burocrata","negative"
"assaltante","positive"
"cancel","negative"
"cancel","sadness"
"roubo","anger"
"roubo","disgust"
"roubo","fear"
"roubo","negative"
"roubo","sadness"
"enterro","anticipation"
"enterro","joy"
"enterro","positive"
"enterro","surprise"
"enterro","trust"
"enterrado","positive"
"burke","positive"
"burlesco","anger"
"burlesco","fear"
"queimado","anger"
"queimado","disgust"
"queimado","negative"
"bolsa","disgust"
"bolsa","fear"
"bolsa","negative"
"enterrar","disgust"
"enterrar","negative"
"buss","anger"
"buss","fear"
"buss","negative"
"preso","trust"
"açougueiro","anticipation"
"açougueiro","trust"
"mordomo","positive"
"bunda","positive"
"captivate","anticipation"
"captivate","joy"
"captivate","positive"
"captivate","surprise"
"captivate","trust"
"amanteigado","positive"
"buxom","fear"
"buxom","negative"
"buxom","sadness"
"zumbido","negative"
"zumbido","sadness"
"zumbido","fear"
"zumbido","negative"
"capture","negative"
"tchau","disgust"
"tchau","fear"
"tchau","negative"
"tchau","sadness"
"estatuto","fear"
"estatuto","negative"
"estatuto","sadness"
"táxi","fear"
"táxi","negative"
"táxi","sadness"
"cabala","anticipation"
"cabala","positive"
"gabinete","positive"
"cabo","positive"
"cacofonia","anger"
"cacofonia","disgust"
"cacofonia","negative"
"cad","positive"
"cadáver","positive"
"cadáver","trust"
"café","negative"
"cela","disgust"
"cela","negative"
"calamidade","anger"
"calamidade","disgust"
"calamidade","fear"
"calamidade","negative"
"calamidade","sadness"
"calamidade","surprise"
"calculando","negative"
"Cálculo","fear"
"Cálculo","negative"
"calculadora","joy"
"calculadora","positive"
"calculadora","trust"
"bezerro","negative"
"insensível","fear"
"chamadas","positive"
"calma","fear"
"calma","negative"
"calma","sadness"
"camuflar","anger"
"camuflar","anticipation"
"camuflar","fear"
"camuflar","joy"
"camuflar","positive"
"camuflar","trust"
"camuflado","trust"
"campanha","fear"
"campanha","negative"
"campanha","sadness"
"canário","negative"
"cancelar","anger"
"cancelar","fear"
"cancelar","negative"
"cancelar","sadness"
"Câncer","anticipation"
"Câncer","fear"
"Câncer","negative"
"Câncer","sadness"
"sincero","anger"
"sincero","disgust"
"sincero","fear"
"sincero","negative"
"sincero","sadness"
"sincero","surprise"
"candidato","surprise"
"catechism","disgust"
"candied","positive"
"cana","positive"
"corromper","positive"
"canibal","joy"
"canibal","positive"
"canibal","trust"
"canibalismo","negative"
"canhão","anger"
"canhão","anticipation"
"canhão","fear"
"canhão","negative"
"cânones","fear"
"boné","anticipation"
"boné","fear"
"boné","positive"
"boné","trust"
"capitalista","fear"
"capitalista","positive"
"capitão","negative"
"cativar","anticipation"
"cativar","joy"
"cativar","positive"
"cativante","anticipation"
"cativante","joy"
"cativante","positive"
"cativo","anticipation"
"cativo","joy"
"cativo","positive"
"cativo","surprise"
"cativo","trust"
"cativeiro","anger"
"cativeiro","anticipation"
"cativeiro","disgust"
"cativeiro","joy"
"cativeiro","negative"
"cativeiro","positive"
"cativeiro","surprise"
"cativeiro","trust"
"captor","anticipation"
"captor","joy"
"captor","positive"
"capturar","anticipation"
"capturar","trust"
"carcaça","fear"
"carcaça","negative"
"carcaça","sadness"
"carcinoma","anger"
"carcinoma","disgust"
"carcinoma","fear"
"carcinoma","negative"
"carcinoma","trust"
"cardiomiopatia","negative"
"carreira","positive"
"carreira","trust"
"Cuidado","positive"
"cuidadosamente","positive"
"descuido","joy"
"descuido","positive"
"descuido","surprise"
"carícia","positive"
"zelador","trust"
"caricatura","disgust"
"caricatura","negative"
"cárie","negative"
"carnificina","anger"
"carnificina","fear"
"carnificina","negative"
"carnal","negative"
"carnívoro","disgust"
"carnívoro","negative"
"carnívoro","sadness"
"Carol","positive"
"Carol","trust"
"cartel","positive"
"cartel","trust"
"cartucho","anger"
"cartucho","fear"
"cartucho","negative"
"cascata","anticipation"
"cascata","joy"
"cascata","positive"
"cascata","trust"
"caso","surprise"
"dinheiro","trust"
"caixa","fear"
"caixão","anticipation"
"caixão","surprise"
"casta","anger"
"casta","anticipation"
"casta","joy"
"casta","positive"
"casta","surprise"
"acidente","anger"
"acidente","fear"
"acidente","negative"
"acidente","sadness"
"chaotic","anger"
"chaotic","negative"
"catarata","trust"
"catástrofe","negative"
"pegar","fear"
"pegar","negative"
"pegar","sadness"
"catecismo","positive"
"categórico","anticipation"
"categórico","joy"
"categórico","positive"
"categórico","trust"
"atender","joy"
"atender","positive"
"catártico","positive"
"catedral","joy"
"catedral","negative"
"catedral","positive"
"cateter","positive"
"Cuidado","trust"
"chase","negative"
"cauteloso","fear"
"cauteloso","negative"
"chastity","anticipation"
"chastity","positive"
"chastity","trust"
"cautelosamente","positive"
"ceder","negative"
"célebre","negative"
"a comemorar","anger"
"a comemorar","disgust"
"a comemorar","negative"
"celebração","positive"
"celebração","trust"
"celebridade","anticipation"
"celebridade","joy"
"celebridade","positive"
"celebridade","surprise"
"celebridade","trust"
"celestial","joy"
"celestial","positive"
"celestial","surprise"
"cimento","anticipation"
"cimento","joy"
"cimento","positive"
"cimento","trust"
"cemitério","joy"
"cemitério","positive"
"censurar","anticipation"
"censurar","joy"
"censurar","positive"
"censura","negative"
"Centro","positive"
"Centro","trust"
"centurião","anticipation"
"centurião","joy"
"centurião","positive"
"centurião","surprise"
"centurião","trust"
"cerebral","positive"
"cerimônia","anticipation"
"cerimônia","negative"
"cerimônia","surprise"
"cerimônia","trust"
"certeza","fear"
"certificar","positive"
"cess","anticipation"
"cess","joy"
"cess","positive"
"cessação","joy"
"cessação","positive"
"palha","negative"
"chafing","negative"
"desgosto","fear"
"desgosto","surprise"
"presidente","joy"
"presidente","positive"
"presidente","positive"
"chivalry","positive"
"desafio","negative"
"campeão","anticipation"
"campeão","joy"
"campeão","positive"
"campeão","trust"
"chance","positive"
"chanceler","joy"
"chanceler","positive"
"chanceler","trust"
"mudança","anger"
"mudança","negative"
"mudança","sadness"
"mutável","disgust"
"mutável","fear"
"mutável","negative"
"mutável","sadness"
"canto","negative"
"caos","joy"
"caos","positive"
"caótico","negative"
"capelão","positive"
"charada","positive"
"cobrável","positive"
"carregador","negative"
"carregador","sadness"
"caridoso","positive"
"caridoso","trust"
"caridade","anticipation"
"caridade","joy"
"caridade","positive"
"caridade","surprise"
"caridade","trust"
"charme","anticipation"
"charme","joy"
"charme","positive"
"charme","trust"
"Encantado","positive"
"encantador","negative"
"gráfico","positive"
"correr atrás","negative"
"correr atrás","positive"
"abismo","positive"
"civil","positive"
"castigo","positive"
"castidade","positive"
"castidade","trust"
"tagarelando","joy"
"tagarelando","positive"
"tagarelando","trust"
"chatty","anger"
"chatty","disgust"
"barato","positive"
"enganação","anger"
"enganação","anticipation"
"enganação","disgust"
"enganação","negative"
"enganação","surprise"
"lista de controle","trust"
"torcer","anticipation"
"torcer","joy"
"torcer","positive"
"torcer","trust"
"alegre","positive"
"alegria","anger"
"alegria","negative"
"torcendo","anger"
"torcendo","fear"
"torcendo","negative"
"alegre","positive"
"classical","positive"
"bolo de queijo","joy"
"bolo de queijo","positive"
"químico","positive"
"acalentar","anger"
"acalentar","fear"
"acalentar","negative"
"cereja","joy"
"cereja","positive"
"cereja","trust"
"chicane","positive"
"frango","positive"
"chefe","positive"
"criança","positive"
"infância","positive"
"infantil","positive"
"infantil","trust"
"frio","positive"
"quimera","fear"
"chilro","positive"
"chilro","trust"
"formão","positive"
"cavalheirismo","positive"
"clorofórmio","fear"
"chocolate","anticipation"
"chocolate","joy"
"chocolate","positive"
"chocolate","surprise"
"chocolate","trust"
"escolha","anticipation"
"coro","negative"
"sufocar","joy"
"sufocar","positive"
"sufocar","trust"
"cólera","anticipation"
"cólera","joy"
"cólera","positive"
"cólera","sadness"
"chop","positive"
"coral","negative"
"coral","sadness"
"tarefa","fear"
"tarefa","negative"
"coro","sadness"
"clown","anticipation"
"clown","joy"
"clown","positive"
"clown","surprise"
"escolhido","anticipation"
"sopa","negative"
"crônica","disgust"
"crônica","negative"
"crônica","trust"
"coalesce","trust"
"risada","positive"
"Igreja","positive"
"cidra","trust"
"cigarro","fear"
"circuncisão","negative"
"circuncisão","sadness"
"evasão","anger"
"evasão","disgust"
"evasão","fear"
"evasão","negative"
"cidadão","anger"
"cidadão","disgust"
"cidadão","fear"
"cidadão","negative"
